customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
ECOM_50,Male,47.0,22.0,40.33,UPI,0.0,Ecommerce
ECOM_59,Male,59.0,25.0,28.48,Cash on Delivery,0.0,Ecommerce
ECOM_88,Male,53.0,11.0,93.52,Debit Card,0.0,Ecommerce
ECOM_64,Male,68.0,51.0,83.59,Debit Card,1.0,Ecommerce
ECOM_57,Female,33.0,65.0,94.63,Net Banking,0.0,Ecommerce
ECOM_95,Female,52.0,17.0,58.26,Credit Card,1.0,Ecommerce
ECOM_67,Female,61.0,7.0,53.0,UPI,0.0,Ecommerce
ECOM_7,Male,53.0,43.0,66.62,Net Banking,0.0,Ecommerce
ECOM_28,Male,26.0,8.0,115.77,UPI,1.0,Ecommerce
ECOM_61,Female,44.0,21.0,55.74,Credit Card,0.0,Ecommerce
ECOM_78,Female,49.0,48.0,33.7,Debit Card,0.0,Ecommerce
ECOM_26,Male,50.0,20.0,74.6,Cash on Delivery,0.0,Ecommerce
ECOM_60,Male,40.0,22.0,37.15,Cash on Delivery,1.0,Ecommerce
ECOM_9,Male,55.0,40.0,94.73,Credit Card,0.0,Ecommerce
ECOM_96,Male,46.0,58.0,36.42,Net Banking,0.0,Ecommerce
ECOM_30,Female,47.0,49.0,51.43,UPI,1.0,Ecommerce
ECOM_89,Female,55.0,61.0,32.12,Cash on Delivery,1.0,Ecommerce
ECOM_27,Female,57.0,42.0,98.51,Cash on Delivery,1.0,Ecommerce
ECOM_36,Female,51.0,38.0,96.44,Credit Card,0.0,Ecommerce
ECOM_60,Male,31.0,41.0,45.32,Cash on Delivery,1.0,Ecommerce
ECOM_21,Male,49.0,49.0,112.32,Cash on Delivery,0.0,Ecommerce
ECOM_4,Male,69.0,2.0,55.3,Debit Card,0.0,Ecommerce
ECOM_47,Female,20.0,58.0,115.63,Cash on Delivery,0.0,Ecommerce
ECOM_15,Female,25.0,1.0,109.63,Net Banking,0.0,Ecommerce
ECOM_42,Male,59.0,34.0,26.06,UPI,0.0,Ecommerce
ECOM_30,Female,44.0,60.0,38.44,PayPal,1.0,Ecommerce
ECOM_44,Male,69.0,66.0,36.38,Net Banking,1.0,Ecommerce
ECOM_37,Female,52.0,8.0,40.36,Net Banking,0.0,Ecommerce
ECOM_34,Male,66.0,10.0,44.95,Debit Card,0.0,Ecommerce
ECOM_49,Male,42.0,13.0,109.32,PayPal,0.0,Ecommerce
ECOM_94,Female,61.0,40.0,115.66,Credit Card,1.0,Ecommerce
ECOM_94,Female,47.0,31.0,111.75,Cash on Delivery,1.0,Ecommerce
ECOM_56,Female,48.0,29.0,30.85,Net Banking,0.0,Ecommerce
ECOM_39,Male,46.0,43.0,104.93,Net Banking,0.0,Ecommerce
ECOM_8,Female,40.0,68.0,48.28,Credit Card,1.0,Ecommerce
ECOM_36,Female,21.0,12.0,28.09,PayPal,0.0,Ecommerce
ECOM_30,Female,45.0,28.0,80.09,UPI,0.0,Ecommerce
ECOM_76,Female,68.0,48.0,40.9,PayPal,1.0,Ecommerce
ECOM_63,Male,65.0,2.0,62.46,Cash on Delivery,1.0,Ecommerce
ECOM_29,Male,63.0,63.0,81.07,UPI,1.0,Ecommerce
ECOM_31,Male,48.0,68.0,98.42,UPI,0.0,Ecommerce
ECOM_6,Male,53.0,57.0,39.41,Cash on Delivery,0.0,Ecommerce
ECOM_71,Male,39.0,28.0,77.32,Debit Card,1.0,Ecommerce
ECOM_82,Male,39.0,19.0,52.95,Credit Card,0.0,Ecommerce
ECOM_83,Female,66.0,64.0,57.81,UPI,1.0,Ecommerce
ECOM_68,Male,23.0,35.0,40.84,Cash on Delivery,0.0,Ecommerce
ECOM_71,Male,24.0,6.0,45.91,Credit Card,1.0,Ecommerce
ECOM_99,Male,61.0,56.0,109.25,UPI,1.0,Ecommerce
ECOM_24,Female,52.0,8.0,93.67,Debit Card,1.0,Ecommerce
ECOM_9,Male,25.0,53.0,72.42,Credit Card,0.0,Ecommerce
ECOM_36,Female,44.0,16.0,55.26,Debit Card,0.0,Ecommerce
ECOM_63,Male,62.0,45.0,83.61,PayPal,0.0,Ecommerce
ECOM_44,Male,52.0,35.0,81.67,Credit Card,1.0,Ecommerce
ECOM_27,Female,21.0,7.0,98.86,Cash on Delivery,0.0,Ecommerce
ECOM_91,Male,62.0,64.0,76.47,Net Banking,0.0,Ecommerce
ECOM_44,Male,38.0,63.0,116.49,Credit Card,0.0,Ecommerce
ECOM_69,Female,39.0,54.0,73.39,Cash on Delivery,1.0,Ecommerce
ECOM_46,Female,67.0,68.0,30.77,Net Banking,0.0,Ecommerce
ECOM_2,Female,60.0,67.0,85.98,Debit Card,1.0,Ecommerce
ECOM_86,Male,59.0,36.0,62.18,Debit Card,1.0,Ecommerce
ECOM_35,Female,42.0,4.0,86.16,Credit Card,0.0,Ecommerce
ECOM_67,Female,70.0,22.0,29.31,Cash on Delivery,0.0,Ecommerce
ECOM_92,Female,29.0,29.0,62.59,Net Banking,0.0,Ecommerce
ECOM_27,Female,38.0,62.0,113.2,UPI,0.0,Ecommerce
ECOM_77,Female,20.0,25.0,28.13,Cash on Delivery,1.0,Ecommerce
ECOM_33,Female,58.0,7.0,30.66,Net Banking,0.0,Ecommerce
ECOM_57,Female,18.0,34.0,92.44,PayPal,0.0,Ecommerce
ECOM_24,Female,23.0,18.0,65.51,Cash on Delivery,1.0,Ecommerce
ECOM_25,Female,39.0,29.0,67.31,Cash on Delivery,1.0,Ecommerce
ECOM_6,Male,23.0,42.0,34.59,Debit Card,1.0,Ecommerce
ECOM_39,Male,51.0,57.0,56.71,Credit Card,1.0,Ecommerce
ECOM_34,Male,56.0,42.0,103.0,Net Banking,0.0,Ecommerce
ECOM_72,Female,20.0,31.0,105.02,Credit Card,0.0,Ecommerce
ECOM_11,Male,26.0,60.0,73.82,PayPal,0.0,Ecommerce
ECOM_71,Male,65.0,17.0,116.31,Credit Card,1.0,Ecommerce
ECOM_40,Male,63.0,36.0,27.96,Cash on Delivery,1.0,Ecommerce
ECOM_79,Male,57.0,13.0,104.94,Credit Card,1.0,Ecommerce
ECOM_38,Male,51.0,68.0,111.82,Debit Card,0.0,Ecommerce
ECOM_81,Male,33.0,14.0,85.23,UPI,0.0,Ecommerce
ECOM_75,Male,55.0,59.0,115.47,Net Banking,1.0,Ecommerce
ECOM_30,Female,35.0,61.0,91.22,PayPal,1.0,Ecommerce
ECOM_15,Female,61.0,39.0,102.87,Debit Card,1.0,Ecommerce
ECOM_9,Male,38.0,34.0,39.57,Cash on Delivery,1.0,Ecommerce
ECOM_90,Male,18.0,66.0,62.93,Cash on Delivery,0.0,Ecommerce
ECOM_8,Female,40.0,35.0,101.01,Debit Card,1.0,Ecommerce
ECOM_75,Male,22.0,20.0,57.57,UPI,1.0,Ecommerce
ECOM_58,Male,66.0,2.0,90.03,Cash on Delivery,1.0,Ecommerce
ECOM_32,Male,45.0,1.0,58.34,Debit Card,1.0,Ecommerce
ECOM_12,Female,70.0,55.0,86.48,UPI,1.0,Ecommerce
ECOM_50,Male,64.0,57.0,21.14,UPI,0.0,Ecommerce
ECOM_49,Male,40.0,66.0,89.16,Debit Card,1.0,Ecommerce
ECOM_50,Male,51.0,68.0,90.21,Cash on Delivery,0.0,Ecommerce
ECOM_25,Female,28.0,1.0,30.76,Cash on Delivery,0.0,Ecommerce
ECOM_43,Female,19.0,39.0,110.68,UPI,0.0,Ecommerce
ECOM_91,Male,49.0,68.0,52.89,Credit Card,1.0,Ecommerce
ECOM_75,Male,30.0,3.0,85.83,UPI,1.0,Ecommerce
ECOM_82,Male,60.0,48.0,53.64,UPI,0.0,Ecommerce
ECOM_68,Male,47.0,59.0,56.56,Credit Card,0.0,Ecommerce
ECOM_27,Female,55.0,20.0,47.4,Cash on Delivery,1.0,Ecommerce
ECOM_66,Female,51.0,47.0,49.37,UPI,1.0,Ecommerce
ECOM_62,Female,51.0,54.0,94.62,Net Banking,1.0,Ecommerce
ECOM_10,Male,33.0,10.0,48.95,Credit Card,1.0,Ecommerce
ECOM_49,Male,24.0,7.0,79.05,Cash on Delivery,0.0,Ecommerce
ECOM_14,Female,52.0,43.0,99.94,UPI,1.0,Ecommerce
ECOM_16,Female,24.0,42.0,83.41,Cash on Delivery,1.0,Ecommerce
ECOM_48,Female,43.0,14.0,111.66,PayPal,0.0,Ecommerce
ECOM_19,Male,18.0,53.0,33.87,Debit Card,1.0,Ecommerce
ECOM_5,Female,52.0,2.0,42.83,Cash on Delivery,1.0,Ecommerce
ECOM_22,Male,20.0,23.0,94.09,UPI,0.0,Ecommerce
ECOM_32,Male,60.0,38.0,81.14,Debit Card,0.0,Ecommerce
ECOM_47,Female,35.0,68.0,102.06,Net Banking,0.0,Ecommerce
ECOM_88,Male,38.0,41.0,28.52,Credit Card,0.0,Ecommerce
ECOM_99,Male,56.0,61.0,53.78,Cash on Delivery,1.0,Ecommerce
ECOM_43,Female,33.0,21.0,33.63,Cash on Delivery,0.0,Ecommerce
ECOM_37,Female,55.0,48.0,45.35,PayPal,1.0,Ecommerce
ECOM_94,Female,30.0,53.0,119.18,Credit Card,0.0,Ecommerce
ECOM_53,Female,49.0,8.0,66.02,PayPal,1.0,Ecommerce
ECOM_55,Male,28.0,29.0,106.07,Debit Card,1.0,Ecommerce
ECOM_30,Female,64.0,36.0,84.45,PayPal,1.0,Ecommerce
ECOM_81,Male,23.0,51.0,118.41,Cash on Delivery,0.0,Ecommerce
ECOM_20,Female,64.0,53.0,69.44,UPI,0.0,Ecommerce
ECOM_29,Male,33.0,58.0,87.75,Cash on Delivery,0.0,Ecommerce
ECOM_26,Male,62.0,8.0,108.89,UPI,0.0,Ecommerce
ECOM_73,Male,42.0,27.0,66.96,Cash on Delivery,1.0,Ecommerce
ECOM_35,Female,19.0,69.0,38.57,PayPal,1.0,Ecommerce
ECOM_5,Female,39.0,56.0,110.64,UPI,1.0,Ecommerce
ECOM_77,Female,47.0,51.0,51.2,Cash on Delivery,0.0,Ecommerce
ECOM_65,Female,37.0,46.0,100.54,Credit Card,1.0,Ecommerce
ECOM_67,Female,70.0,61.0,53.99,Debit Card,0.0,Ecommerce
ECOM_36,Female,56.0,22.0,112.18,Credit Card,0.0,Ecommerce
ECOM_26,Male,31.0,16.0,84.57,Cash on Delivery,0.0,Ecommerce
ECOM_30,Female,28.0,16.0,113.75,Cash on Delivery,1.0,Ecommerce
ECOM_77,Female,19.0,8.0,36.4,UPI,0.0,Ecommerce
ECOM_59,Male,55.0,62.0,57.07,Net Banking,1.0,Ecommerce
ECOM_74,Male,31.0,65.0,42.76,Cash on Delivery,0.0,Ecommerce
ECOM_24,Female,59.0,27.0,48.95,UPI,0.0,Ecommerce
ECOM_2,Female,20.0,46.0,33.36,Credit Card,1.0,Ecommerce
ECOM_45,Female,18.0,32.0,106.26,UPI,1.0,Ecommerce
ECOM_9,Male,56.0,59.0,42.1,Cash on Delivery,0.0,Ecommerce
ECOM_17,Female,23.0,29.0,61.52,Net Banking,1.0,Ecommerce
ECOM_7,Male,18.0,6.0,110.62,Credit Card,0.0,Ecommerce
ECOM_18,Male,70.0,34.0,105.89,PayPal,0.0,Ecommerce
ECOM_63,Male,35.0,39.0,66.07,Credit Card,1.0,Ecommerce
ECOM_8,Female,53.0,59.0,103.85,Debit Card,0.0,Ecommerce
ECOM_81,Male,35.0,34.0,92.21,UPI,1.0,Ecommerce
ECOM_99,Male,26.0,19.0,111.02,UPI,1.0,Ecommerce
ECOM_31,Male,54.0,33.0,23.49,Credit Card,0.0,Ecommerce
ECOM_63,Male,59.0,46.0,53.27,Cash on Delivery,0.0,Ecommerce
ECOM_10,Male,60.0,27.0,69.17,PayPal,0.0,Ecommerce
ECOM_100,Female,51.0,37.0,35.98,Debit Card,0.0,Ecommerce
ECOM_57,Female,57.0,53.0,65.96,Net Banking,0.0,Ecommerce
ECOM_37,Female,34.0,22.0,108.5,PayPal,1.0,Ecommerce
ECOM_76,Female,58.0,5.0,89.12,PayPal,1.0,Ecommerce
ECOM_78,Female,36.0,61.0,114.49,PayPal,1.0,Ecommerce
ECOM_18,Male,66.0,13.0,58.83,PayPal,1.0,Ecommerce
ECOM_63,Male,52.0,38.0,94.19,PayPal,0.0,Ecommerce
ECOM_20,Female,33.0,69.0,69.19,Net Banking,0.0,Ecommerce
ECOM_87,Male,56.0,22.0,105.75,Credit Card,0.0,Ecommerce
ECOM_28,Male,43.0,58.0,76.86,UPI,1.0,Ecommerce
ECOM_34,Male,19.0,17.0,76.18,PayPal,1.0,Ecommerce
ECOM_86,Male,36.0,6.0,54.21,Debit Card,0.0,Ecommerce
ECOM_20,Female,19.0,13.0,49.23,PayPal,1.0,Ecommerce
ECOM_59,Male,19.0,55.0,67.86,UPI,1.0,Ecommerce
ECOM_3,Male,56.0,34.0,104.18,UPI,0.0,Ecommerce
ECOM_90,Male,60.0,17.0,85.46,Net Banking,0.0,Ecommerce
ECOM_57,Female,37.0,21.0,73.64,Net Banking,1.0,Ecommerce
ECOM_5,Female,35.0,64.0,63.01,Debit Card,1.0,Ecommerce
ECOM_29,Male,44.0,33.0,80.26,Cash on Delivery,0.0,Ecommerce
ECOM_47,Female,54.0,13.0,110.98,Net Banking,0.0,Ecommerce
ECOM_66,Female,67.0,7.0,31.52,Credit Card,0.0,Ecommerce
ECOM_7,Male,60.0,28.0,71.47,Credit Card,1.0,Ecommerce
ECOM_98,Male,18.0,61.0,38.74,UPI,1.0,Ecommerce
ECOM_88,Male,43.0,55.0,54.68,UPI,1.0,Ecommerce
ECOM_3,Male,57.0,19.0,28.11,Cash on Delivery,0.0,Ecommerce
ECOM_74,Male,39.0,15.0,28.45,PayPal,1.0,Ecommerce
ECOM_91,Male,19.0,11.0,103.15,Net Banking,1.0,Ecommerce
ECOM_47,Female,69.0,46.0,52.41,Cash on Delivery,0.0,Ecommerce
ECOM_67,Female,55.0,49.0,24.86,Net Banking,0.0,Ecommerce
ECOM_14,Female,47.0,41.0,83.52,Credit Card,0.0,Ecommerce
ECOM_95,Female,58.0,57.0,57.74,Credit Card,1.0,Ecommerce
ECOM_36,Female,51.0,50.0,36.05,UPI,0.0,Ecommerce
ECOM_89,Female,42.0,48.0,91.89,Net Banking,0.0,Ecommerce
ECOM_34,Male,52.0,22.0,105.95,PayPal,1.0,Ecommerce
ECOM_27,Female,43.0,34.0,71.18,UPI,1.0,Ecommerce
ECOM_66,Female,36.0,6.0,84.27,Cash on Delivery,1.0,Ecommerce
ECOM_10,Male,46.0,36.0,102.02,PayPal,1.0,Ecommerce
ECOM_42,Male,37.0,49.0,71.99,Credit Card,0.0,Ecommerce
ECOM_96,Male,30.0,58.0,65.94,Cash on Delivery,1.0,Ecommerce
ECOM_47,Female,34.0,13.0,67.21,Cash on Delivery,1.0,Ecommerce
ECOM_95,Female,69.0,60.0,49.95,UPI,0.0,Ecommerce
ECOM_47,Female,48.0,57.0,99.11,Debit Card,1.0,Ecommerce
ECOM_74,Male,56.0,67.0,20.09,Debit Card,1.0,Ecommerce
ECOM_23,Female,46.0,14.0,34.81,Debit Card,0.0,Ecommerce
ECOM_80,Male,29.0,9.0,83.29,Cash on Delivery,0.0,Ecommerce
ECOM_11,Male,43.0,47.0,20.59,Cash on Delivery,0.0,Ecommerce
ECOM_14,Female,61.0,47.0,119.47,Credit Card,1.0,Ecommerce
ECOM_3,Male,55.0,44.0,22.64,Debit Card,1.0,Ecommerce
ECOM_99,Male,25.0,63.0,42.66,Credit Card,1.0,Ecommerce
ECOM_52,Female,19.0,31.0,85.64,Debit Card,1.0,Ecommerce
ECOM_35,Female,64.0,2.0,60.08,Cash on Delivery,0.0,Ecommerce
ECOM_30,Female,23.0,43.0,93.57,Net Banking,1.0,Ecommerce
ECOM_27,Female,20.0,10.0,115.86,Credit Card,1.0,Ecommerce
ECOM_31,Male,68.0,1.0,27.23,Credit Card,1.0,Ecommerce
ECOM_3,Male,45.0,25.0,69.92,Cash on Delivery,1.0,Ecommerce
ECOM_78,Female,44.0,53.0,104.7,Net Banking,1.0,Ecommerce
ECOM_50,Male,19.0,32.0,52.86,Debit Card,0.0,Ecommerce
ECOM_65,Female,20.0,5.0,94.23,PayPal,1.0,Ecommerce
ECOM_12,Female,42.0,35.0,52.01,UPI,1.0,Ecommerce
ECOM_80,Male,28.0,61.0,34.96,PayPal,0.0,Ecommerce
ECOM_80,Male,28.0,63.0,109.39,Debit Card,0.0,Ecommerce
ECOM_89,Female,62.0,31.0,39.27,Cash on Delivery,0.0,Ecommerce
ECOM_3,Male,18.0,20.0,75.71,Credit Card,1.0,Ecommerce
ECOM_57,Female,34.0,69.0,68.47,PayPal,0.0,Ecommerce
ECOM_40,Male,40.0,54.0,116.28,Debit Card,0.0,Ecommerce
ECOM_6,Male,21.0,19.0,51.86,PayPal,1.0,Ecommerce
ECOM_45,Female,36.0,49.0,23.69,PayPal,0.0,Ecommerce
ECOM_70,Female,46.0,37.0,81.77,UPI,1.0,Ecommerce
ECOM_97,Male,28.0,17.0,65.13,Credit Card,1.0,Ecommerce
ECOM_60,Male,67.0,48.0,78.35,Cash on Delivery,1.0,Ecommerce
ECOM_64,Male,46.0,36.0,92.89,Debit Card,1.0,Ecommerce
ECOM_7,Male,56.0,31.0,68.61,UPI,0.0,Ecommerce
ECOM_36,Female,28.0,40.0,53.23,PayPal,1.0,Ecommerce
ECOM_60,Male,46.0,19.0,114.56,Net Banking,0.0,Ecommerce
ECOM_2,Female,23.0,61.0,69.84,Credit Card,1.0,Ecommerce
ECOM_4,Male,68.0,26.0,42.44,Credit Card,1.0,Ecommerce
ECOM_99,Male,63.0,51.0,109.58,Net Banking,0.0,Ecommerce
ECOM_20,Female,42.0,34.0,32.19,Net Banking,1.0,Ecommerce
ECOM_96,Male,68.0,56.0,72.32,Cash on Delivery,1.0,Ecommerce
ECOM_18,Male,24.0,9.0,47.69,Credit Card,1.0,Ecommerce
ECOM_92,Female,58.0,53.0,72.33,Credit Card,1.0,Ecommerce
ECOM_69,Female,45.0,3.0,44.31,Cash on Delivery,0.0,Ecommerce
ECOM_28,Male,63.0,29.0,37.68,Cash on Delivery,0.0,Ecommerce
ECOM_86,Male,70.0,54.0,69.88,Cash on Delivery,1.0,Ecommerce
ECOM_7,Male,42.0,3.0,36.63,Credit Card,1.0,Ecommerce
ECOM_3,Male,48.0,55.0,92.42,PayPal,1.0,Ecommerce
ECOM_99,Male,40.0,32.0,64.45,Cash on Delivery,0.0,Ecommerce
ECOM_30,Female,46.0,30.0,60.4,Cash on Delivery,0.0,Ecommerce
ECOM_28,Male,36.0,33.0,90.49,Debit Card,0.0,Ecommerce
ECOM_5,Female,68.0,68.0,31.76,Credit Card,0.0,Ecommerce
ECOM_17,Female,53.0,61.0,114.98,PayPal,0.0,Ecommerce
ECOM_93,Female,24.0,4.0,104.67,Credit Card,0.0,Ecommerce
ECOM_75,Male,18.0,12.0,72.91,PayPal,0.0,Ecommerce
ECOM_56,Female,28.0,57.0,71.32,Cash on Delivery,0.0,Ecommerce
ECOM_77,Female,49.0,1.0,21.86,Net Banking,0.0,Ecommerce
ECOM_36,Female,41.0,46.0,49.85,UPI,0.0,Ecommerce
ECOM_31,Male,56.0,42.0,71.51,Net Banking,0.0,Ecommerce
ECOM_76,Female,25.0,65.0,21.96,PayPal,0.0,Ecommerce
ECOM_64,Male,54.0,1.0,72.54,UPI,1.0,Ecommerce
ECOM_75,Male,36.0,61.0,23.88,Debit Card,0.0,Ecommerce
ECOM_98,Male,48.0,25.0,58.52,Credit Card,0.0,Ecommerce
ECOM_63,Male,22.0,23.0,105.98,Net Banking,0.0,Ecommerce
ECOM_77,Female,36.0,10.0,93.37,Net Banking,1.0,Ecommerce
ECOM_55,Male,29.0,56.0,77.57,Debit Card,1.0,Ecommerce
ECOM_15,Female,28.0,28.0,90.11,Cash on Delivery,1.0,Ecommerce
ECOM_59,Male,67.0,41.0,66.08,Cash on Delivery,0.0,Ecommerce
ECOM_54,Male,35.0,64.0,44.45,Debit Card,0.0,Ecommerce
ECOM_62,Female,22.0,49.0,30.24,Cash on Delivery,0.0,Ecommerce
ECOM_70,Female,68.0,47.0,91.16,Net Banking,0.0,Ecommerce
ECOM_25,Female,60.0,22.0,42.4,Credit Card,1.0,Ecommerce
ECOM_61,Female,42.0,48.0,100.75,PayPal,0.0,Ecommerce
ECOM_15,Female,45.0,6.0,35.58,PayPal,0.0,Ecommerce
ECOM_66,Female,60.0,47.0,72.29,UPI,0.0,Ecommerce
ECOM_88,Male,59.0,19.0,57.7,Cash on Delivery,1.0,Ecommerce
ECOM_42,Male,55.0,20.0,95.99,Debit Card,0.0,Ecommerce
ECOM_8,Female,51.0,55.0,54.07,Credit Card,1.0,Ecommerce
ECOM_64,Male,43.0,1.0,33.66,UPI,0.0,Ecommerce
ECOM_41,Male,36.0,61.0,94.24,Net Banking,1.0,Ecommerce
ECOM_46,Female,45.0,38.0,69.19,Credit Card,0.0,Ecommerce
ECOM_98,Male,34.0,61.0,32.3,Cash on Delivery,0.0,Ecommerce
ECOM_84,Female,31.0,23.0,118.28,UPI,1.0,Ecommerce
ECOM_3,Male,56.0,67.0,85.11,UPI,1.0,Ecommerce
ECOM_24,Female,46.0,61.0,107.86,UPI,1.0,Ecommerce
ECOM_9,Male,24.0,24.0,72.21,PayPal,1.0,Ecommerce
ECOM_25,Female,23.0,30.0,111.44,Cash on Delivery,0.0,Ecommerce
ECOM_74,Male,24.0,16.0,47.63,UPI,0.0,Ecommerce
ECOM_73,Male,58.0,22.0,87.42,UPI,1.0,Ecommerce
ECOM_63,Male,52.0,6.0,105.34,PayPal,0.0,Ecommerce
ECOM_67,Female,70.0,59.0,63.64,Cash on Delivery,0.0,Ecommerce
ECOM_36,Female,48.0,31.0,91.41,Credit Card,1.0,Ecommerce
ECOM_39,Male,35.0,32.0,104.38,Net Banking,1.0,Ecommerce
ECOM_22,Male,53.0,32.0,31.85,Credit Card,0.0,Ecommerce
ECOM_18,Male,35.0,33.0,114.86,Net Banking,0.0,Ecommerce
ECOM_89,Female,19.0,1.0,62.2,Net Banking,1.0,Ecommerce
ECOM_19,Male,45.0,58.0,81.67,Cash on Delivery,0.0,Ecommerce
ECOM_89,Female,49.0,20.0,72.65,Debit Card,1.0,Ecommerce
ECOM_85,Female,58.0,9.0,79.68,PayPal,0.0,Ecommerce
ECOM_75,Male,57.0,34.0,34.17,Net Banking,1.0,Ecommerce
ECOM_52,Female,49.0,14.0,108.79,Cash on Delivery,1.0,Ecommerce
ECOM_4,Male,31.0,9.0,119.94,Cash on Delivery,0.0,Ecommerce
ECOM_20,Female,39.0,45.0,52.65,UPI,0.0,Ecommerce
ECOM_54,Male,58.0,5.0,75.25,PayPal,0.0,Ecommerce
ECOM_78,Female,52.0,11.0,25.53,Net Banking,1.0,Ecommerce
ECOM_91,Male,23.0,9.0,105.15,UPI,0.0,Ecommerce
ECOM_7,Male,29.0,50.0,64.77,PayPal,1.0,Ecommerce
ECOM_83,Female,58.0,63.0,106.31,Cash on Delivery,0.0,Ecommerce
ECOM_77,Female,69.0,22.0,33.93,Debit Card,0.0,Ecommerce
ECOM_26,Male,26.0,14.0,115.68,PayPal,0.0,Ecommerce
ECOM_24,Female,56.0,23.0,82.43,Cash on Delivery,0.0,Ecommerce
ECOM_56,Female,23.0,64.0,106.27,PayPal,1.0,Ecommerce
ECOM_30,Female,51.0,22.0,50.59,Cash on Delivery,1.0,Ecommerce
ECOM_40,Male,60.0,29.0,99.69,Net Banking,1.0,Ecommerce
ECOM_46,Female,54.0,51.0,67.05,Cash on Delivery,0.0,Ecommerce
ECOM_93,Female,33.0,3.0,55.52,Credit Card,0.0,Ecommerce
ECOM_40,Male,20.0,51.0,72.77,UPI,1.0,Ecommerce
ECOM_81,Male,26.0,63.0,115.03,Credit Card,1.0,Ecommerce
ECOM_54,Male,22.0,28.0,74.53,Cash on Delivery,0.0,Ecommerce
ECOM_73,Male,44.0,31.0,79.09,PayPal,1.0,Ecommerce
ECOM_70,Female,53.0,28.0,99.31,Cash on Delivery,0.0,Ecommerce
ECOM_82,Male,61.0,62.0,30.42,UPI,0.0,Ecommerce
ECOM_10,Male,60.0,43.0,59.07,PayPal,0.0,Ecommerce
ECOM_93,Female,22.0,66.0,40.17,UPI,1.0,Ecommerce
ECOM_79,Male,35.0,51.0,20.08,Net Banking,0.0,Ecommerce
ECOM_100,Female,24.0,43.0,92.94,UPI,1.0,Ecommerce
ECOM_28,Male,55.0,44.0,70.18,Cash on Delivery,1.0,Ecommerce
ECOM_38,Male,63.0,14.0,27.7,PayPal,0.0,Ecommerce
ECOM_44,Male,58.0,12.0,100.85,PayPal,0.0,Ecommerce
ECOM_24,Female,45.0,41.0,106.29,UPI,1.0,Ecommerce
ECOM_80,Male,40.0,32.0,83.66,Net Banking,0.0,Ecommerce
ECOM_1,Female,31.0,31.0,57.77,UPI,1.0,Ecommerce
ECOM_23,Female,18.0,57.0,100.3,PayPal,1.0,Ecommerce
ECOM_58,Male,61.0,19.0,46.49,PayPal,1.0,Ecommerce
ECOM_72,Female,19.0,18.0,112.51,Credit Card,0.0,Ecommerce
ECOM_45,Female,46.0,42.0,29.07,Credit Card,0.0,Ecommerce
ECOM_65,Female,54.0,32.0,105.98,UPI,1.0,Ecommerce
ECOM_13,Female,65.0,40.0,113.05,Debit Card,1.0,Ecommerce
ECOM_3,Male,58.0,51.0,38.7,Net Banking,1.0,Ecommerce
ECOM_62,Female,42.0,4.0,77.8,PayPal,1.0,Ecommerce
ECOM_31,Male,57.0,61.0,46.74,PayPal,1.0,Ecommerce
ECOM_26,Male,50.0,5.0,108.96,Debit Card,0.0,Ecommerce
ECOM_91,Male,65.0,53.0,54.9,Debit Card,0.0,Ecommerce
ECOM_12,Female,26.0,69.0,42.84,Net Banking,1.0,Ecommerce
ECOM_24,Female,65.0,58.0,36.45,Net Banking,0.0,Ecommerce
ECOM_12,Female,30.0,12.0,28.09,PayPal,1.0,Ecommerce
ECOM_56,Female,45.0,34.0,75.85,Credit Card,1.0,Ecommerce
ECOM_12,Female,67.0,14.0,85.39,Cash on Delivery,0.0,Ecommerce
ECOM_92,Female,39.0,24.0,113.24,Cash on Delivery,1.0,Ecommerce
ECOM_63,Male,30.0,62.0,90.85,Debit Card,0.0,Ecommerce
ECOM_70,Female,39.0,31.0,94.37,UPI,1.0,Ecommerce
ECOM_90,Male,63.0,68.0,56.26,PayPal,1.0,Ecommerce
ECOM_75,Male,27.0,37.0,78.23,Cash on Delivery,1.0,Ecommerce
ECOM_58,Male,53.0,62.0,119.42,Net Banking,1.0,Ecommerce
ECOM_70,Female,45.0,13.0,55.08,UPI,0.0,Ecommerce
ECOM_78,Female,59.0,35.0,35.77,Net Banking,1.0,Ecommerce
ECOM_51,Female,30.0,13.0,27.16,Credit Card,0.0,Ecommerce
ECOM_44,Male,70.0,25.0,86.78,UPI,1.0,Ecommerce
ECOM_54,Male,59.0,67.0,78.28,Credit Card,1.0,Ecommerce
ECOM_97,Male,27.0,10.0,22.55,PayPal,1.0,Ecommerce
ECOM_21,Male,64.0,31.0,38.64,Debit Card,1.0,Ecommerce
ECOM_89,Female,26.0,35.0,51.98,Credit Card,0.0,Ecommerce
ECOM_30,Female,62.0,58.0,110.91,Debit Card,1.0,Ecommerce
ECOM_51,Female,63.0,32.0,27.36,PayPal,0.0,Ecommerce
ECOM_46,Female,52.0,37.0,72.89,Net Banking,1.0,Ecommerce
ECOM_85,Female,35.0,19.0,28.32,Credit Card,1.0,Ecommerce
ECOM_52,Female,28.0,32.0,31.39,PayPal,0.0,Ecommerce
ECOM_7,Male,69.0,42.0,70.37,Net Banking,1.0,Ecommerce
ECOM_71,Male,68.0,22.0,22.37,Cash on Delivery,0.0,Ecommerce
